E42037,ติวกฎหมาย (นิติศาสตร์),Iaw,42,5,2566,1
E42038,Fundamental of Painting,Fundamental of Painting,42,0,2566,1
E42039,Voice (ร้องเพลง),Voice,42,0,2566,1
E42040,Photographer ถ่ายภาพสวยอย่างมือเรา,Photographer,42,0,2566,1
E42041,Cover Dance,Cover Dance,42,0,2566,1
E42042,Digital Art,Digital Art,42,0,2566,1
P43001,จัดการเรียนการสอนตามแผนการเรียน ,Teaching according to the study plan,43,0,2566,3
E43001,ความถนัดทางการแพทย์,Medical Aptitude,43,13,2566,1
E43002,ความถนัดทางวิศวกรรม,Engineering Aptitude,43,13,2566,1
E43003,ความถนัดทางสถาปัตย์,Architectural Aptitude,43,13,2566,1
E43004,ติว BMAT,BMAT,43,13,2566,1
E43005,University Interview (ฝึกสัมภาษณ์เข้ามหาวิทยาลัย ไทย - อังกฤษ),University Interview ,43,13,2566,1
E43006,Portfolio Design (เตรียมPortfolio),Portfolio Design,43,13,2566,1
E43007,ความถนัดทางการแพทย์,Medical Aptitude,43,3,2566,1
E43008,ความถนัดทางวิศวกรรม,Engineering Aptitude,43,3,2566,1
E43009,ความถนัดทางสถาปัตย์,Architectural Aptitude,43,3,2566,1
E43010,ติว BMAT,BMAT,43,3,2566,1
E43011,University Interview (ฝึกสัมภาษณ์เข้ามหาวิทยาลัย ไทย - อังกฤษ),University Interview ,43,3,2566,1
E43012,Portfolio Design (เตรียมPortfolio),Portfolio Design,43,3,2566,1
E43013,ความถนัดศิลปกรรม,Artistic Aptitude,43,4,2566,1
E43014,ภาษาอังกฤษ (CU-tep / TOEIC /CMU-ETEGS ),CU-tep / TOEIC /CMU-ETEGS,43,4,2566,1
E43015,University Interview (ฝึกสัมภาษณ์เข้ามหาวิทยาลัย ไทย - อังกฤษ),University Interview ,43,4,2566,1
E43016,Portfolio Design (เตรียมPortfolio),Portfolio Design,43,4,2566,1
E43017,ติวกฎหมาย (นิติศาสตร์),Iaw,43,4,2566,1
E43018,ความถนัดศิลปกรรม,Artistic Aptitude,43,11,2566,1
E43019,ภาษาอังกฤษ (CU-tep / TOEIC /CMU-ETEGS ),CU-tep / TOEIC /CMU-ETEGS,43,11,2566,1
E43020,University Interview (ฝึกสัมภาษณ์เข้ามหาวิทยาลัย ไทย - อังกฤษ),University Interview ,43,11,2566,1
E43021,Portfolio Design (เตรียมPortfolio),Portfolio Design,43,11,2566,1
E43022,ติวกฎหมาย (นิติศาสตร์),Iaw,43,11,2566,1
E43023,ความถนัดศิลปกรรม,Artistic Aptitude,43,7,2566,1
E43024,ภาษาอังกฤษ (CU-tep / TOEIC /CMU-ETEGS ),CU-tep / TOEIC /CMU-ETEGS,43,7,2566,1
E43025,University Interview (ฝึกสัมภาษณ์เข้ามหาวิทยาลัย ไทย - อังกฤษ),University Interview ,43,7,2566,1
E43026,Portfolio Design (เตรียมPortfolio),Portfolio Design,43,7,2566,1
E43027,ติวกฎหมาย (นิติศาสตร์),Iaw,43,7,2566,1
E43028,ความถนัดศิลปกรรม,Artistic Aptitude,43,6,2566,1
E43029,ภาษาอังกฤษ (CU-tep / TOEIC /CMU-ETEGS ),CU-tep / TOEIC /CMU-ETEGS,43,6,2566,1
E43030,University Interview (ฝึกสัมภาษณ์เข้ามหาวิทยาลัย ไทย - อังกฤษ),University Interview ,43,6,2566,1
E43031,Portfolio Design (เตรียมPortfolio),Portfolio Design,43,6,2566,1
E43032,ติวกฎหมาย (นิติศาสตร์),Iaw,43,6,2566,1
E43033,ความถนัดศิลปกรรม,Artistic Aptitude,43,5,2566,1
E43034,ภาษาอังกฤษ (CU-tep / TOEIC /CMU-ETEGS ),CU-tep / TOEIC /CMU-ETEGS,43,5,2566,1
E43035,University Interview (ฝึกสัมภาษณ์เข้ามหาวิทยาลัย ไทย - อังกฤษ),University Interview ,43,5,2566,1
E43036,Portfolio Design (เตรียมPortfolio),Portfolio Design,43,5,2566,1
E43037,ติวกฎหมาย (นิติศาสตร์),Iaw,43,5,2566,1
E43038,Fundamental of Painting,Fundamental of Painting,43,0,2566,1
E43039,Voice (ร้องเพลง),Voice,43,0,2566,1
E43040,Photographer ถ่ายภาพสวยอย่างมือเรา,Photographer,43,0,2566,1
E43041,Cover Dance,Cover Dance,43,0,2566,1
E43042,Digital Art,Digital Art,43,0,2566,1
